date,close,high,low,open,preclose,pctChg,volume,amount
1991-05-17,106.75,106.75,104.96,105.12,105.77,0.926542,2019200,7633140.0
1991-05-20,107.82,107.82,106.71,107.76,106.75,1.002342,86300,924212.0
1991-05-21,108.81,108.89,108.62,108.89,107.82,0.9181950000000001,77100,1309557.0
1991-05-22,108.25,109.82,108.11,109.71,108.81,-0.514656,1867700,7967008.0
1991-05-23,109.08,109.16,107.35,107.52,108.25,0.766745,560900,2770507.0
1991-05-24,110.08,110.08,109.82,110.07,109.08,0.916758,102400,661006.0
1991-05-27,110.66,111.07,109.47,111.05,110.08,0.526891,861900,3827789.0
1991-05-28,111.68,111.68,111.36,111.61,110.66,0.921739,163000,970461.0
1991-05-29,112.75,112.75,111.67,112.75,111.68,0.958094,53000,1320629.0
1991-05-30,113.82,113.82,112.77,113.74,112.75,0.949002,38800,753456.0
1991-05-31,114.83,114.83,113.84,114.83,113.82,0.887368,121100,1470487.0
1991-06-03,115.97,115.97,114.89,115.9,114.83,0.992771,95400,1643078.0
1991-06-04,117.12,117.12,116.83,117.12,115.97,0.9916370000000001,360300,2018633.0
1991-06-05,118.17,118.17,117.14,118.17,117.12,0.8965120000000001,30800,279283.0
1991-06-06,119.35,119.33,118.17,119.26,118.17,0.9985620000000001,26600,160508.0
1991-06-07,120.47,120.47,119.35,120.46,119.35,0.938419,10000,83206.0
1991-06-10,121.67,121.67,120.47,121.65,120.47,0.9960959999999999,40000,458929.0
1991-06-11,122.89,122.89,121.67,122.89,121.67,1.002713,54300,375012.0
1991-06-12,124.11,124.11,122.89,123.9,122.89,0.9927590000000001,137200,735371.0
1991-06-13,125.34,125.34,123.65,125.33,124.11,0.9910530000000001,2086800,11563763.0
1991-06-14,124.53,126.34,124.47,124.47,125.34,-0.6462399999999999,663300,3541098.0
1991-06-17,125.77,125.77,123.54,125.63,124.53,0.995742,693300,4056679.0
1991-06-18,127.03,127.03,126.67,127.03,125.77,1.00183,203000,1015149.0
1991-06-19,128.29,128.29,127.03,128.12,127.03,0.9918870000000001,148100,744123.0
1991-06-20,129.57,129.57,129.21,129.55,128.29,0.99775,229900,1321261.0
1991-06-21,130.86,130.86,128.81,130.72,129.57,0.9955959999999999,1361300,7746480.0
1991-06-24,132.17,132.17,131.8,132.1,130.86,1.001068,196000,1657788.0
1991-06-25,133.49,133.49,132.17,133.48,132.17,0.998719,162400,1296047.0
1991-06-26,134.83,134.83,133.49,134.83,133.49,1.003818,340900,2149983.0
1991-06-27,136.19,136.19,134.83,136.04,134.83,1.008678,449700,2521206.0
1991-06-28,137.56,137.56,136.19,137.41,136.19,1.005944,493500,3032950.0
1991-07-01,136.85,138.62,136.56,136.64,137.56,-0.5161319999999999,2294000,12469884.0
1991-07-02,135.96,135.96,135.69,135.91,136.85,-0.650347,283800,3794100.0
1991-07-03,135.27,135.96,134.98,135.28,135.96,-0.507504,271500,1818504.0
1991-07-04,136.63,136.63,134.19,136.63,135.27,1.0053969999999999,1339400,8095138.0
1991-07-05,135.96,137.68,135.9,136.01,136.63,-0.490374,1454000,9394861.0
1991-07-08,135.28,135.28,134.93,135.26,135.96,-0.500153,587400,2925933.0
1991-07-09,134.64,136.57,134.31,136.56,135.28,-0.473092,844200,4174836.0
1991-07-10,133.99,135.6,133.72,134.4,134.64,-0.482764,602300,2894591.0
1991-07-11,133.38,133.99,133.13,133.22,133.99,-0.455258,507300,2417896.0
1991-07-12,132.8,133.38,132.42,132.8,133.38,-0.434849,314400,1484090.0
1991-07-15,133.14,134.1,131.87,133.9,132.8,0.256021,1193800,5534900.0
1991-07-16,134.47,134.47,133.14,134.39,133.14,0.99895,279600,1328502.0
1991-07-17,135.81,135.81,135.39,135.81,134.47,0.996502,66000,397524.0
1991-07-18,137.17,137.17,135.81,137.17,135.81,1.0014,84700,464416.0
1991-07-19,136.7,138.54,136.66,137.66,137.17,-0.342641,1082300,5242826.0
1991-07-22,138.07,138.07,136.7,138.07,136.7,1.002202,276400,1423205.0
1991-07-23,139.39,139.39,138.07,139.35,138.07,0.956031,724100,3548584.0
1991-07-24,140.68,140.74,138.69,140.66,139.39,0.925456,598800,2901485.0
1991-07-25,140.19,141.01,139.99,140.2,140.68,-0.348301,839000,4080885.0
1991-07-26,140.66,141.46,139.27,140.11,140.19,0.33526,927900,4520783.0
1991-07-29,141.52,141.72,140.81,141.22,140.66,0.611404,477100,2350293.0
1991-07-30,142.39,142.45,141.39,142.39,141.52,0.614751,560100,2718049.0
1991-07-31,143.8,143.8,142.39,143.72,142.39,0.990241,405100,1993205.0
1991-08-01,145.24,145.24,143.8,145.12,143.8,1.001392,473100,2310502.0
1991-08-02,146.68,146.68,145.44,146.49,145.24,0.991453,1174400,5825142.0
1991-08-05,148.15,148.15,146.68,148.06,146.68,1.002182,512600,2593974.0
1991-08-06,149.62,149.62,148.15,149.62,148.15,0.992238,200100,1065505.0
1991-08-07,151.12,151.12,149.62,150.93,149.62,1.00254,110700,580236.0
1991-08-08,152.61,152.61,151.12,152.57,151.12,0.985975,195100,1045377.0
1991-08-09,154.1,154.1,152.61,153.9,152.61,0.976348,371500,1990447.0
1991-08-12,155.54,155.54,154.1,155.34,154.1,0.93445,391900,2154199.0
1991-08-13,157.07,157.07,155.54,156.87,155.54,0.9836790000000001,2003900,10529728.0
1991-08-14,158.63,158.63,158.11,158.3,157.07,0.993186,548000,2929235.0
1991-08-15,160.21,160.21,158.63,159.92,158.63,0.99603,153700,850781.0
1991-08-16,161.6,161.6,160.21,161.56,160.21,0.867611,98400,581335.0
1991-08-19,163.21,163.21,161.6,163.21,161.6,0.996287,98500,614977.0
1991-08-20,164.84,164.84,163.21,164.74,163.21,0.998707,57300,388263.0
1991-08-21,166.49,166.49,164.84,166.49,164.84,1.000976,341100,2106363.0
1991-08-22,168.16,168.16,166.49,167.81,166.49,1.0030620000000001,129600,845656.0
1991-08-23,169.81,169.81,168.16,169.81,168.16,0.9812049999999999,60500,502645.0
1991-08-26,171.51,171.51,169.81,171.51,169.81,1.001117,64300,518093.0
1991-08-27,173.19,173.19,171.51,173.06,171.51,0.9795389999999999,79600,520954.0
1991-08-28,174.92,174.92,173.19,174.82,173.19,0.9989,80400,511434.0
1991-08-29,176.66,176.66,174.92,176.53,174.92,0.9947440000000001,260800,1629096.0
1991-08-30,178.43,178.43,176.66,178.2,176.66,1.001918,675900,4219163.0
1991-09-02,180.22,180.22,178.43,180.08,178.43,1.003199,140800,886865.0
1991-09-03,181.97,181.97,180.22,181.71,180.22,0.971035,147500,940258.0
1991-09-04,183.69,183.69,181.97,183.66,181.97,0.945211,65000,470005.0
1991-09-05,185.51,185.51,183.69,185.48,183.69,0.9907950000000001,151400,1095242.0
1991-09-06,187.36,187.36,185.51,187.09,185.51,0.9972540000000001,276500,1761317.0
1991-09-09,189.24,189.24,187.36,189.1,187.36,1.003418,355200,2349562.0
1991-09-10,188.33,190.98,188.19,190.98,189.24,-0.48087299999999994,3343400,21507836.0
1991-09-11,187.22,187.29,186.86,187.29,188.33,-0.589391,2139200,14677350.0
1991-09-12,186.22,187.4,186.07,186.22,187.22,-0.534131,1969900,16265671.0
1991-09-13,187.79,188.04,185.01,188.0,186.22,0.8430850000000001,3743400,24035038.0
1991-09-16,189.66,189.66,187.79,189.55,187.79,0.995799,993300,6343151.0
1991-09-17,188.65,191.18,188.28,191.16,189.66,-0.532537,2882900,18623898.0
1991-09-18,187.63,188.59,187.18,187.26,188.65,-0.540678,1582200,11015637.0
1991-09-19,186.88,189.21,186.49,187.65,187.63,-0.399723,2343900,14607546.0
1991-09-20,185.92,187.21,185.66,185.77,186.88,-0.513702,1207500,7417594.0
1991-09-23,185.0,185.92,184.71,185.0,185.92,-0.494835,403400,2806673.0
1991-09-24,184.08,185.04,183.69,183.96,185.0,-0.497296,142600,1002714.0
1991-09-25,183.19,184.08,182.8,182.8,184.08,-0.4834850000000001,138900,934108.0
1991-09-26,182.33,183.19,181.93,182.21,183.19,-0.469458,654100,4620152.0
1991-09-27,181.82,183.89,181.19,183.12,182.33,-0.27971,3372800,20416480.0
1991-09-30,180.92,181.95,180.27,180.28,181.82,-0.495,2559400,22336016.0
1991-10-03,182.48,182.48,179.8,181.55,180.92,0.862258,1874100,12329971.0
1991-10-04,184.29,184.29,183.59,184.29,182.48,0.9918879999999999,736000,5039959.0
1991-10-07,186.0,186.0,185.41,185.95,184.29,0.927889,1136900,7291196.0
1991-10-08,187.49,187.61,186.0,187.59,186.0,0.801078,2374500,15241554.0
1991-10-09,189.12,189.12,186.31,188.49,187.49,0.869374,2098900,13440129.0
1991-10-10,191.01,191.01,189.12,190.71,189.12,0.999365,663800,4333536.0
1991-10-11,192.85,192.88,191.01,192.84,191.01,0.963306,1098100,7251750.0
1991-10-14,194.67,194.69,192.32,194.06,192.85,0.943735,2149300,13948029.0
1991-10-15,196.61,196.61,194.67,196.58,194.67,0.99656,1100200,7265197.0
1991-10-16,198.57,198.57,196.61,198.51,196.61,0.996901,956200,6273991.0
1991-10-17,200.51,200.51,198.57,200.5,198.57,0.976979,607700,4136314.0
1991-10-18,202.51,202.51,200.51,202.5,200.51,0.9974569999999999,296800,2384097.0
1991-10-21,204.53,204.53,202.51,204.53,202.51,0.997484,353700,2514336.0
1991-10-22,206.53,206.53,204.53,206.06,204.53,0.977852,212800,1521146.0
1991-10-23,208.25,208.25,206.53,208.06,206.53,0.832809,262300,1980087.0
1991-10-24,210.07,210.2,208.25,210.2,208.25,0.8739530000000001,1935700,13174235.0
1991-10-25,211.86,211.97,209.71,210.34,210.07,0.852094,3265000,22263148.0
1991-10-28,213.98,213.98,211.86,213.5,211.86,1.000659,321700,2357941.0
1991-10-29,215.78,215.78,213.98,215.63,213.98,0.841202,269700,2069665.0
1991-10-30,216.43,216.43,215.78,216.37,215.78,0.30123,238000,1814463.0
1991-10-31,218.6,218.6,216.43,218.59,216.43,1.00264,392900,2914654.0
1991-11-01,220.72,220.72,218.6,220.71,218.6,0.969806,590600,4313355.0
1991-11-04,222.77,222.77,220.79,222.77,220.72,0.9287799999999999,447400,3352291.0
1991-11-05,224.65,224.65,222.77,224.44,222.77,0.843915,280500,2225605.0
1991-11-06,226.88,226.88,224.65,226.83,224.65,0.99266,284800,2188148.0
1991-11-07,228.93,228.93,226.88,228.93,226.88,0.9035559999999999,483300,4085072.0
1991-11-08,231.22,231.22,228.93,230.99,228.93,1.00031,1440600,11039106.0
1991-11-11,233.55,233.55,231.22,233.48,231.22,1.007699,247400,2130826.0
1991-11-12,235.8,235.8,233.55,235.75,233.55,0.963391,89500,914377.0
1991-11-13,236.67,236.67,235.8,236.51,235.8,0.36895500000000003,79900,879975.0
1991-11-14,237.45,237.45,236.67,237.39,236.67,0.329572,86200,940119.0
1991-11-15,238.25,238.25,237.45,238.25,237.45,0.336914,205800,1914795.0
1991-11-18,240.62,240.62,238.25,240.04,238.25,0.994751,188500,1534361.0
1991-11-19,242.24,242.24,240.62,242.24,240.62,0.673265,231000,2040941.0
1991-11-20,244.5,244.5,242.24,244.5,242.24,0.9329569999999999,232500,1929087.0
1991-11-21,246.31,246.31,244.5,246.26,244.5,0.7402850000000001,215500,2030500.0
1991-11-22,248.53,248.53,246.31,248.24,246.31,0.9013040000000001,213300,1954544.0
1991-11-25,250.85,250.85,248.53,250.84,248.53,0.933492,233100,1963992.0
1991-11-26,252.97,252.97,250.85,252.9,250.85,0.845125,245400,2326565.0
1991-11-27,255.45,255.45,252.97,255.27,252.97,0.980352,212000,1756893.0
1991-11-28,257.35,257.35,255.45,257.28,255.45,0.743789,250200,2251847.0
1991-11-29,259.6,259.85,257.35,259.68,257.35,0.874296,3369500,28453936.0
1991-12-02,262.19,262.19,259.67,261.78,259.6,0.9976870000000001,1912800,16310190.0
1991-12-03,264.81,264.81,262.19,264.64,262.19,0.999274,110100,1207594.0
1991-12-04,265.77,265.77,264.81,265.53,264.81,0.362521,74200,903324.0
1991-12-05,266.66,266.66,265.77,266.48,265.77,0.334881,205000,2100256.0
1991-12-06,269.35,269.35,266.66,269.34,266.66,1.0087760000000001,161300,1798852.0
1991-12-09,270.27,270.27,269.35,270.27,269.35,0.341557,163100,1648764.0
1991-12-10,272.91,272.91,270.27,270.27,270.27,0.976806,51600,665483.0
1991-12-11,273.71,273.71,272.91,273.53,272.91,0.293133,66900,859049.0
1991-12-12,274.41,274.41,273.71,274.41,273.71,0.25575,157700,1644190.0
1991-12-13,277.0,277.0,274.41,276.81,274.41,0.943842,74600,962311.0
1991-12-16,277.85,277.85,277.0,277.53,277.0,0.306861,58000,817004.0
1991-12-17,278.68,278.68,277.85,278.67,277.85,0.298718,49300,754992.0
1991-12-18,279.51,279.51,278.68,279.32,278.68,0.29783899999999996,76000,893281.0
1991-12-19,280.17,280.17,279.51,279.98,279.51,0.236129,109400,1242701.0
1991-12-20,282.83,282.83,280.63,282.83,280.17,0.949414,439300,6268733.0
1991-12-23,285.65,285.65,282.83,285.65,282.83,0.9970680000000001,104600,1182123.0
1991-12-24,286.22,286.22,285.65,285.74,285.65,0.199547,48600,593373.0
1991-12-25,287.15,287.15,286.22,287.09,286.22,0.324922,57300,873628.0
1991-12-26,288.03,288.03,287.15,288.03,287.15,0.306462,116800,1422421.0
1991-12-27,290.85,290.85,288.03,290.65,288.03,0.979067,155100,1789522.0
1991-12-30,291.71,291.71,290.85,291.71,290.85,0.29568,116500,1881075.0
1991-12-31,292.75,292.75,291.71,292.48,291.71,0.356521,58400,858863.0
1992-01-02,293.75,293.75,292.76,293.74,292.75,0.341588,92800,1339598.0
1992-01-03,296.52,296.52,293.75,296.24,293.75,0.942975,143600,1842222.0
1992-01-06,297.68,297.68,296.52,297.68,296.52,0.391206,340000,4236024.0
1992-01-07,298.77,298.77,297.68,298.54,297.68,0.366164,89200,1064008.0
1992-01-08,299.66,299.66,298.77,299.65,298.77,0.29789299999999996,65900,930535.0
1992-01-09,300.62,300.62,299.66,300.61,299.66,0.32036,94300,1244834.0
1992-01-10,301.83,301.83,300.62,301.82,300.62,0.402499,160500,2629590.0
1992-01-13,303.06,303.06,302.0,302.83,301.83,0.407518,72500,1097531.0
1992-01-14,305.74,305.74,303.06,304.77,303.06,0.8843110000000001,63200,858530.0
1992-01-15,306.63,306.63,305.74,306.62,305.74,0.29110199999999997,25900,314974.0
1992-01-16,306.85,306.85,306.63,306.85,306.63,0.071748,37800,488305.0
1992-01-17,307.38,307.38,306.85,307.37,306.85,0.17272200000000001,25000,321916.0
1992-01-20,307.39,307.39,307.38,307.38,307.38,0.003256,44500,502999.0
1992-01-21,307.87,307.87,307.39,307.87,307.39,0.156147,53400,650501.0
1992-01-22,307.95,307.95,307.87,307.95,307.87,0.025991000000000004,31200,439920.0
1992-01-23,308.53,308.53,307.95,308.53,307.95,0.188338,41300,583190.0
1992-01-24,309.05,309.05,308.53,309.05,308.53,0.16853800000000002,72200,1004033.0
1992-01-27,311.61,311.61,309.05,311.6,309.05,0.8283440000000001,56200,750773.0
1992-01-28,311.84,311.84,311.61,311.67,311.61,0.073814,66400,822810.0
1992-01-29,312.42,312.58,311.84,312.41,311.84,0.185998,40100,450211.0
1992-01-30,312.73,312.73,312.42,312.73,312.42,0.099225,39100,543800.0
1992-01-31,313.24,313.24,312.73,313.24,312.73,0.163073,35400,586786.0
1992-02-03,314.18,314.18,313.24,314.18,313.24,0.30009,30500,583325.0
1992-02-07,314.72,314.72,314.18,314.72,314.18,0.171879,32700,527451.0
1992-02-10,315.56,315.56,314.72,315.55,314.72,0.266903,35400,586553.0
1992-02-11,316.43,316.43,315.56,316.12,315.56,0.27569899999999997,29600,460159.0
1992-02-12,316.44,316.44,316.43,316.43,316.43,0.003163,27000,397279.0
1992-02-13,317.04,317.57,317.06,317.24,316.44,0.189611,102000,1686917.0
1992-02-14,319.68,319.68,317.04,319.45,317.04,0.8326969999999999,45700,770875.0
1992-02-17,319.77,319.77,319.68,319.77,319.68,0.028151999999999996,636900,13782082.0
1992-02-18,337.11,339.16,319.77,338.98,319.77,5.422647,740700,12655298.0
1992-02-19,342.41,342.41,337.11,340.5,337.11,1.572193,940100,16501609.0
1992-02-20,347.99,348.01,342.41,345.22,342.41,1.629621,1034100,20004752.0
1992-02-21,359.59,359.93,347.99,358.91,347.99,3.3334309999999996,1158200,19254248.0
1992-02-24,360.5,361.62,359.59,361.11,359.59,0.253067,3015700,18038444.0
1992-02-25,360.37,361.29,357.07,359.66,360.5,-0.036062000000000004,486200,8037606.0
1992-02-26,360.1,360.76,359.27,359.85,360.37,-0.07492,575300,8082674.0
1992-02-27,362.45,363.03,360.1,361.0,360.1,0.652598,952400,17931364.0
1992-02-28,364.66,364.67,362.45,364.15,362.45,0.609737,986200,26401860.0
1992-03-02,365.39,365.39,364.66,365.15,364.66,0.200189,340500,5644321.0
1992-03-03,367.0,367.25,365.39,366.79,365.39,0.440621,298900,3366071.0
1992-03-04,368.32,368.28,366.95,367.56,367.0,0.359675,561400,10365269.0
1992-03-05,369.76,369.88,368.11,369.31,368.32,0.390965,836000,14928647.0
1992-03-06,371.76,371.76,369.76,370.79,369.76,0.540891,523700,9958408.0
1992-03-09,373.53,374.06,371.88,372.26,371.76,0.47611099999999995,2096800,22273776.0
1992-03-10,375.23,375.23,373.53,374.48,373.53,0.455121,501100,7452592.0
1992-03-11,376.14,376.25,374.98,375.87,375.23,0.242519,400100,11238040.0
1992-03-12,376.92,377.57,376.14,377.55,376.14,0.207369,1032600,31594198.0
1992-03-13,376.38,377.19,376.38,376.58,376.92,-0.143269,252700,4487903.0
1992-03-16,377.05,377.42,376.38,377.0,376.38,0.178007,264600,2265997.0
1992-03-17,377.49,377.84,377.03,377.5,377.05,0.11669600000000001,89000,1340086.0
1992-03-18,377.66,378.32,377.49,377.94,377.49,0.045038,402800,2252891.0
1992-03-19,377.31,377.96,376.21,377.26,377.66,-0.092678,1362800,35111208.0
1992-03-20,377.99,378.03,377.31,377.91,377.31,0.180221,316000,7844940.0
1992-03-23,378.89,379.04,377.45,378.61,377.99,0.238108,1029000,24375080.0
1992-03-24,378.69,379.5,378.05,378.53,378.89,-0.052788999999999996,437800,7016716.0
1992-03-25,378.12,379.02,378.12,378.33,378.69,-0.15052100000000002,1182000,21445412.0
1992-03-26,379.13,379.34,377.64,379.29,378.12,0.26711399999999996,1022500,24177846.0
1992-03-27,380.77,380.79,379.13,379.65,379.13,0.432565,189200,5469466.0
1992-03-30,381.44,381.56,380.76,381.54,380.77,0.175963,1265500,40359448.0
1992-03-31,381.24,382.06,381.24,381.87,381.44,-0.052436,1739100,53853180.0
1992-04-01,381.01,381.85,381.01,381.55,381.24,-0.060324,406500,7767958.0
1992-04-02,381.12,381.58,381.01,381.47,381.01,0.028867,167300,3193021.0
1992-04-03,381.33,381.57,381.12,381.44,381.12,0.055099,170000,3377037.0
1992-04-06,381.47,382.08,381.33,381.97,381.33,0.036717,529800,14543601.0
1992-04-07,381.93,382.1,381.47,381.95,381.47,0.120584,1061300,30266448.0
1992-04-08,382.43,382.59,381.92,382.53,381.93,0.130914,186600,5277806.0
1992-04-09,381.65,382.88,381.65,381.93,382.43,-0.203959,316800,7148212.0
1992-04-10,382.03,382.04,381.2,381.52,381.65,0.099569,706600,13499395.0
1992-04-13,391.11,392.28,382.03,387.27,382.03,2.376773,2059300,52440252.0
1992-04-14,400.61,400.61,391.1,393.1,391.11,2.428984,941500,25184920.0
1992-04-15,406.72,406.72,398.23,400.35,400.61,1.5251780000000001,1056600,25157480.0
1992-04-16,410.55,410.61,403.52,404.07,406.72,0.9416760000000001,3921100,57466536.0
1992-04-17,414.42,414.42,406.19,408.56,410.55,0.942644,1567800,45102528.0
1992-04-20,413.85,420.99,413.64,417.19,414.42,-0.137543,1017000,23206812.0
1992-04-21,410.06,421.55,402.89,417.99,413.85,-0.9157930000000001,5125700,72181072.0
1992-04-22,399.88,410.06,399.87,400.12,410.06,-2.4825619999999997,5059600,73539968.0
1992-04-23,407.25,408.86,394.6,407.13,399.88,1.8430520000000001,5471800,71062032.0
1992-04-24,414.4,415.05,397.74,405.88,407.25,1.7556770000000002,3470600,47646456.0
1992-04-27,424.58,424.92,413.47,422.45,414.4,2.456562,3725700,53584928.0
1992-04-28,436.09,436.31,424.58,434.9,424.58,2.710917,4239200,53950372.0
1992-04-29,444.16,446.12,436.09,445.25,436.09,1.8505369999999999,5289900,66766724.0
1992-04-30,445.38,448.94,433.66,435.73,444.16,0.27467600000000003,4570400,52587304.0
1992-05-04,453.62,456.24,445.38,454.86,445.38,1.8501029999999998,6436200,101358168.0
1992-05-05,449.21,455.36,439.96,447.42,453.62,-0.9721799999999999,4935900,78293128.0
1992-05-06,449.96,454.08,446.39,449.78,449.21,0.16696,3368700,54371216.0
1992-05-07,454.65,457.05,449.55,452.86,449.96,1.0423149999999999,3441400,51743916.0
1992-05-08,468.11,468.42,454.65,461.05,454.65,2.960517,4863400,84729008.0
1992-05-11,491.5,490.19,468.11,483.29,468.11,4.9966919999999995,3095000,60653968.0
1992-05-12,506.53,506.68,491.5,502.8,491.5,3.057986,3327800,65369228.0
1992-05-13,514.04,517.86,499.4,505.27,506.53,1.482633,3389700,64664416.0
1992-05-14,523.36,523.5,511.91,514.48,514.04,1.81309,3301000,60063576.0
1992-05-15,544.35,544.56,523.36,529.39,523.36,4.010622,6328300,75109304.0
1992-05-18,571.82,571.85,544.35,560.09,544.35,5.046391000000002,2999200,61340824.0
1992-05-19,598.11,598.11,571.82,590.41,571.82,4.597597,4779000,58722428.0
1992-05-20,616.99,623.88,598.11,617.28,598.11,3.1566110000000003,6564600,119286160.0
1992-05-21,1266.49,1334.98,604.01,1260.32,616.99,105.2691,8965700,181277360.0
1992-05-22,1339.99,1349.71,1262.44,1306.37,1266.49,5.803441,9372500,204173232.0
1992-05-25,1421.57,1428.79,1339.99,1411.98,1339.99,6.088101999999999,8896900,222429088.0
1992-05-26,1301.35,1429.01,1291.0,1332.39,1421.57,-8.456845,6812800,149448656.0
1992-05-27,1193.17,1285.61,823.36,1250.56,1301.35,-8.312901,6452800,138824384.0
1992-05-28,1160.17,1184.18,1114.94,1123.04,1193.17,-2.765742,4838900,117388176.0
1992-05-29,1234.71,1253.37,1154.01,1243.65,1160.17,6.424913,5161500,135997232.0
1992-06-01,1183.24,1249.58,1129.28,1175.69,1234.71,-4.168588,3939400,105366096.0
1992-06-02,1141.02,1184.28,1138.58,1155.88,1183.24,-3.568166,3403300,84509552.0
1992-06-03,1059.07,1141.02,1033.47,1075.9,1141.02,-7.182177,4100200,91844888.0
1992-06-04,1104.46,1118.93,1050.45,1087.49,1059.07,4.285837,4318400,94263232.0
1992-06-05,1105.76,1143.07,1099.91,1125.01,1104.46,0.117709,4400700,100847248.0
1992-06-08,1093.46,1121.41,1085.19,1092.07,1105.76,-1.112362,2874700,63968816.0
1992-06-09,1126.62,1144.39,1079.65,1116.92,1093.46,3.032579,3510000,78762152.0
1992-06-10,1187.02,1206.51,1134.73,1199.23,1126.62,5.361171,5873200,140149760.0
1992-06-11,1178.3,1188.68,1172.09,1179.28,1187.02,-0.73461,3489700,85107112.0
1992-06-12,1171.71,1178.3,1153.97,1164.12,1178.3,-0.559288,4720200,104835184.0
1992-06-15,1171.85,1181.86,1152.69,1174.41,1171.71,0.01195,3774700,78204176.0
1992-06-16,1166.7,1135.61,1164.24,1171.75,1171.85,-0.439478,3515800,85477152.0
1992-06-17,1169.57,1186.59,1166.26,1171.29,1166.7,0.245993,3475500,84383976.0
1992-06-18,1168.43,1172.86,1158.32,1167.16,1169.57,-0.097463,2910100,61629572.0
1992-06-19,1171.94,1171.94,1161.8,1169.97,1168.43,0.30039299999999997,2514600,55724544.0
1992-06-22,1169.9,1180.21,1165.74,1173.68,1171.94,-0.17406300000000002,2792400,64265464.0
1992-06-23,1158.17,1172.46,1154.62,1162.83,1169.9,-1.002648,1949000,44559364.0
1992-06-24,1151.06,1158.17,1144.46,1150.89,1158.17,-0.6138979999999999,1697500,36497768.0
1992-06-25,1160.23,1160.23,1148.02,1153.48,1151.06,0.79665,1984600,50128000.0
1992-06-26,1164.67,1207.82,1160.23,1164.29,1160.23,0.38268800000000003,2906100,64137808.0
1992-06-29,1169.51,1173.49,1156.68,1168.89,1164.67,0.41556499999999996,5361000,102578800.0
1992-06-30,1191.19,1193.16,1169.51,1186.62,1169.51,1.853762,5897600,147621712.0
1992-07-01,1194.18,1215.13,1182.05,1199.54,1191.19,0.251019,5833000,112406304.0
1992-07-02,1187.48,1198.66,1179.86,1187.3,1194.18,-0.56106,4651200,92341056.0
1992-07-03,1189.16,1193.39,1183.96,1189.09,1187.48,0.141481,7524500,154763616.0
1992-07-06,1201.01,1215.24,1190.27,1197.76,1189.16,0.9965,6378200,178472992.0
1992-07-07,1206.46,1206.91,1195.81,1201.01,1201.01,0.4537810000000001,6882600,188306240.0
1992-07-08,1185.5,1211.27,1182.72,1192.37,1206.46,-1.737311,6804300,138880320.0
1992-07-09,1178.53,1187.18,1168.78,1172.44,1185.5,-0.587935,5321600,130815440.0
1992-07-10,1188.62,1192.98,1166.45,1175.14,1178.53,0.8561479999999999,5814900,134101376.0
1992-07-13,1136.33,1198.9,1131.21,1156.83,1188.62,-4.399222,5159500,123468472.0
1992-07-14,1114.05,1139.96,1110.19,1124.65,1136.33,-1.96069,4446200,95340928.0
1992-07-15,1107.69,1135.57,1100.16,1107.18,1114.05,-0.5709,4481200,121584360.0
1992-07-16,1124.64,1214.83,1108.23,1114.13,1107.69,1.530218,5046400,151032608.0
1992-07-17,1125.56,1134.32,1116.14,1121.49,1124.64,0.081808,6267100,115821088.0
1992-07-20,1098.82,1126.96,1094.81,1100.6,1125.56,-2.375716,3169900,67313536.0
1992-07-21,1082.39,1096.49,1079.75,1087.61,1098.82,-1.495234,3591200,66221852.0
1992-07-22,1035.66,1081.81,1034.91,1059.22,1082.39,-4.317296,4734700,105623184.0
1992-07-23,1014.57,1033.75,961.61,1020.07,1035.66,-2.0363849999999997,7701400,137013296.0
1992-07-24,1142.02,1178.9,1014.08,1165.89,1014.57,12.56197,5715500,100041776.0
1992-07-27,1149.33,1178.81,1108.05,1169.42,1142.02,0.640088,5956000,122257736.0
1992-07-28,1105.95,1148.63,1102.02,1126.88,1149.33,-3.774374,7838700,105616880.0
1992-07-29,1087.12,1108.06,1047.03,1078.31,1105.95,-1.702605,6898700,85225680.0
1992-07-30,1057.4,1087.36,1043.79,1067.45,1087.12,-2.7338259999999996,9910800,88690328.0
1992-07-31,1052.07,1052.07,1032.54,1045.67,1057.4,-0.504074,8714900,77149544.0
1992-08-03,1031.55,1060.36,1026.83,1034.7,1052.07,-1.950431,6010300,73754400.0
1992-08-04,1035.63,1036.33,1016.16,1018.3,1031.55,0.395517,5247200,63035096.0
1992-08-05,1012.55,1038.3,1011.66,1015.76,1035.63,-2.228597,6114600,76139992.0
1992-08-06,1002.17,1010.76,983.22,988.38,1012.55,-1.0251350000000001,7255500,108106840.0
1992-08-07,1005.23,1006.11,995.71,1003.22,1002.17,0.30533699999999997,7825600,101706992.0
1992-08-10,964.09,1006.64,956.55,992.73,1005.23,-4.0925910000000005,8178100,111257792.0
1992-08-11,863.41,961.61,797.6,926.81,964.09,-10.443010000000001,10699900,153828832.0
1992-08-12,781.21,843.3,627.36,675.0,863.41,-9.520385000000001,14483100,188801200.0
1992-08-13,850.94,890.06,745.62,797.17,781.21,8.925894,11559400,171260112.0
1992-08-14,858.38,900.51,818.12,857.1,850.94,0.8743280000000001,10440700,159447568.0
1992-08-17,939.46,940.76,858.38,898.66,858.38,9.445703,11335700,190291936.0
1992-08-18,933.44,999.69,921.98,954.89,939.46,-0.640796,14849400,259401680.0
1992-08-19,939.51,951.16,888.23,920.66,933.44,0.650284,7595200,131836240.0
